sheet,well,tmb,hrp,h2o2,etoh,peg20k,dmso,pl127,bsa,pva,tw80,glycerol,tw20,imidazole,tx100,edta,mgcl2,sucrose,cacl2,zn2,paa,mn2,peg200k,fe2,peg5k,peg400,auc_mean,roi_sd_q25,roi_sd_q50,roi_sd_q75,n_repeats,auc_mean_std
HRP,"[12,22]",0.006614466779389247,0.0015,0.0022196505086702523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028309937091033976,1.345907300710678,2.2148120403289795,2.8377968668937683,1,
HRP,"[12,23]",0.006614466779389247,0.0015,0.0015854646490501803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03404012046274693,2.193831980228424,2.8550273180007935,3.607507348060608,1,
HRP,"[13,0]",0.004724619128135176,0.0015,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8156970560033745,0.8340392708778381,0.9146483838558197,1.0030573010444641,1,
HRP,"[13,1]",0.004724619128135176,0.0015,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.869048958457994,0.8814417123794556,0.9164367020130157,0.9727285504341125,1,
HRP,"[13,2]",0.004724619128135176,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.806702221497575,0.8278356492519379,0.894913375377655,0.9790293872356415,1,
HRP,"[13,3]",0.004724619128135176,0.0015,1.3265306122448983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.587088406695756,0.9181837737560272,0.9603137671947479,1.0051780343055725,1,
HRP,"[13,4]",0.004724619128135176,0.0015,0.9475218658892132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085943821148093,0.9828073680400848,1.0504816174507141,1.1173434257507324,1,
HRP,"[13,5]",0.004724619128135176,0.0015,0.6768013327780095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3437523546280845,0.8129796236753464,0.8696462512016296,0.9569021761417389,1,
HRP,"[13,6]",0.004724619128135176,0.0015,0.48342952341286394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3884709158361206,1.1165610551834106,1.2382628917694092,1.3815560042858124,1,
HRP,"[13,7]",0.004724619128135176,0.0015,0.34530680243775996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5012826238605084,0.9158718585968018,0.9827401041984558,1.0692633986473083,1,
HRP,"[13,8]",0.004724619128135176,0.0015,0.24664771602697141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.537735172601807,1.2232457101345062,1.3229156136512756,1.5043209195137024,1,
HRP,"[13,9]",0.004724619128135176,0.0015,0.17617694001926532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024127516523721,1.134130597114563,1.3222352862358093,1.9085853397846222,1,
HRP,"[13,10]",0.004724619128135176,0.0015,0.12584067144233238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16692745082968208,1.1346647143363953,1.2952114343643188,1.5831734836101532,1,
HRP,"[13,11]",0.004724619128135176,0.0015,0.08988619388738028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832620454913628,0.9470028281211853,1.1328787207603455,1.491971105337143,1,
HRP,"[13,12]",0.004724619128135176,0.0015,0.06420442420527163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14821677155201235,1.0085418224334717,1.1858652234077454,1.6761330366134644,1,
HRP,"[13,13]",0.004724619128135176,0.0015,0.04586030300376545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10476520635051405,1.0783694386482239,1.5045368671417236,1.689345896244049,1,
HRP,"[13,14]",0.004724619128135176,0.0015,0.0327573592884039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07923613766836483,0.9536634236574173,1.0859254002571106,1.537520557641983,1,
HRP,"[13,15]",0.004724619128135176,0.0015,0.023398113777431357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642110238605087,0.9987419694662094,1.2163364887237549,1.8518510162830353,1,
HRP,"[13,16]",0.004724619128135176,0.0015,0.01671293841245097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02800344259195428,1.122084766626358,1.5314390063285828,1.7328090369701385,1,
HRP,"[13,17]",0.004724619128135176,0.0015,0.011937813151750694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037756444626727045,1.4636599719524384,1.7520091533660889,2.5467981696128845,1,
HRP,"[13,18]",0.004724619128135176,0.0015,0.00852700939410764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02102780725179799,1.7551141679286957,2.8210089206695557,3.1251630187034607,1,
HRP,"[13,19]",0.004724619128135176,0.0015,0.006090720995791171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02836685169006859,1.9396481812000275,3.0934687852859497,3.802242934703827,1,
HRP,"[13,20]",0.004724619128135176,0.0015,0.004350514996993694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015309121961183423,1.6011872291564941,2.5820813179016113,3.1138458251953125,1,
HRP,"[13,21]",0.004724619128135176,0.0015,0.003107510712138353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029566194795784373,2.0990105271339417,2.978929877281189,3.454779326915741,1,
HRP,"[13,22]",0.004724619128135176,0.0015,0.0022196505086702523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029098835014051982,1.2936703860759735,2.4536373615264893,2.9524693489074707,1,
HRP,"[13,23]",0.004724619128135176,0.0015,0.0015854646490501803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03713861569994045,1.626752108335495,2.3567696809768677,2.99902081489563,1,
HRP,"[14,0]",0.0033747279486679833,0.0015,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939975971518047,0.8074015080928802,0.8709699809551239,0.9380252361297607,1,
HRP,"[14,1]",0.0033747279486679833,0.0015,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.936466230192755,0.8321990966796875,0.9258241057395935,0.9949005544185638,1,
HRP,"[14,2]",0.0033747279486679833,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.801153583086888,0.7803163081407547,0.8668306469917297,0.9280347675085068,1,
HRP,"[14,3]",0.0033747279486679833,0.0015,1.3265306122448983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.503366998647255,0.8463836312294006,0.9288609623908997,1.0072685182094574,1,
HRP,"[14,4]",0.0033747279486679833,0.0015,0.9475218658892132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291379340902719,0.8689413517713547,0.9428077042102814,1.0177712738513947,1,
HRP,"[14,5]",0.0033747279486679833,0.0015,0.6768013327780095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.918853387167317,0.939152181148529,0.9945506453514099,1.0503014922142029,1,
HRP,"[14,6]",0.0033747279486679833,0.0015,0.48342952341286394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3948700675060826,1.0249099135398865,1.092150092124939,1.2300679683685303,1,
HRP,"[14,7]",0.0033747279486679833,0.0015,0.34530680243775996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13570942167926,1.0682830512523651,1.1559995412826538,1.4616165459156036,1,
HRP,"[14,8]",0.0033747279486679833,0.0015,0.24664771602697141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.582150651467122,1.284410148859024,1.3902658820152283,1.9760249853134155,1,
HRP,"[14,9]",0.0033747279486679833,0.0015,0.17617694001926532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4184269191439651,1.064792513847351,1.1997945308685303,1.3746931850910187,1,
HRP,"[14,10]",0.0033747279486679833,0.0015,0.12584067144233238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847096611837419,1.1977584660053253,1.2797398567199707,1.3669993877410889,1,
HRP,"[14,11]",0.0033747279486679833,0.0015,0.08988619388738028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495678987974906,1.1140561699867249,1.2337504029273987,1.6975940465927124,1,
HRP,"[14,12]",0.0033747279486679833,0.0015,0.06420442420527163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911158309555085,1.0835573971271515,1.215404748916626,1.6962876915931702,1,
HRP,"[14,13]",0.0033747279486679833,0.0015,0.04586030300376545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206660035621083,1.1231119930744171,1.2647488117218018,1.7474243640899658,1,
HRP,"[14,14]",0.0033747279486679833,0.0015,0.0327573592884039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09160493225878985,1.1546164155006409,1.7374246716499329,2.168482005596161,1,
HRP,"[14,15]",0.0033747279486679833,0.0015,0.023398113777431357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852318317413127,1.1807714998722076,2.89980685710907,3.87921279668808,1,
HRP,"[14,16]",0.0033747279486679833,0.0015,0.01671293841245097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684330062752226,1.1889207065105438,1.5989018082618713,2.029961407184601,1,
HRP,"[14,17]",0.0033747279486679833,0.0015,0.011937813151750694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00926787718264381,1.3543128073215485,2.0891315937042236,2.3495619893074036,1,
HRP,"[14,18]",0.0033747279486679833,0.0015,0.00852700939410764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014279939477902799,1.1691009402275085,1.692419171333313,2.0497021675109863,1,
HRP,"[14,19]",0.0033747279486679833,0.0015,0.006090720995791171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016691798994507314,1.3610835075378418,1.6742531061172485,1.9097764492034912,1,
HRP,"[14,20]",0.0033747279486679833,0.0015,0.004350514996993694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01518060927477395,1.709278792142868,2.508402943611145,2.8642953634262085,1,
HRP,"[14,21]",0.0033747279486679833,0.0015,0.003107510712138353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02442577717125673,1.9541734755039215,2.16415798664093,2.380509674549103,1,
HRP,"[14,22]",0.0033747279486679833,0.0015,0.0022196505086702523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015247585975876757,1.369716852903366,1.5861936211585999,1.7095716893672943,1,
HRP,"[14,23]",0.0033747279486679833,0.0015,0.0015854646490501803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311555296649556,1.5131593346595764,1.838985025882721,2.0775120854377747,1,
HRP,"[15,0]",0.0024105199633342738,0.0015,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814148334153078,0.9579457342624664,1.01870858669281,1.0714864134788513,1,
HRP,"[15,1]",0.0024105199633342738,0.0015,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81799511980654,0.9425671994686127,1.0136467814445496,1.1005495488643646,1,
HRP,"[15,2]",0.0024105199633342738,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.841831196775234,0.9034572094678879,0.9902166724205017,1.0799950957298279,1,
HRP,"[15,3]",0.0024105199633342738,0.0015,1.3265306122448983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7436990562510495,0.8579153269529343,0.9478391110897064,1.0319871604442596,1,
HRP,"[15,4]",0.0024105199633342738,0.0015,0.9475218658892132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478333778696493,0.8628217875957489,0.9538386166095734,1.0405552089214325,1,
HRP,"[15,5]",0.0024105199633342738,0.0015,0.6768013327780095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6724891475226844,1.0208349525928497,1.12122642993927,1.2661042511463165,1,
HRP,"[15,6]",0.0024105199633342738,0.0015,0.48342952341286394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1300344798050417,1.0237691104412079,1.0988227128982544,1.2216239273548126,1,
HRP,"[15,7]",0.0024105199633342738,0.0015,0.34530680243775996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6004409222338905,1.0884681642055511,1.2105657458305359,1.2887084484100342,1,
HRP,"[15,8]",0.0024105199633342738,0.0015,0.24664771602697141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1441892811881296,1.2692232429981232,1.4306995868682861,2.4155262112617493,1,
HRP,"[15,9]",0.0024105199633342738,0.0015,0.17617694001926532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335318516884378,1.2708090841770172,1.452917754650116,1.8602120876312256,1,
HRP,"[15,10]",0.0024105199633342738,0.0015,0.12584067144233238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265349912188118,1.2215010821819305,1.3348983526229858,1.8773246109485626,1,
HRP,"[15,11]",0.0024105199633342738,0.0015,0.08988619388738028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3054636403955573,1.233092874288559,1.5461716055870056,2.2503254413604736,1,
HRP,"[15,12]",0.0024105199633342738,0.0015,0.06420442420527163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9366820838081852,1.2278692424297333,1.6531680226325989,2.1629030108451843,1,
HRP,"[15,13]",0.0024105199633342738,0.0015,0.04586030300376545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895900585968811,1.1366043388843536,1.3276530504226685,1.6422459781169891,1,
HRP,"[15,14]",0.0024105199633342738,0.0015,0.0327573592884039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15485518999583095,1.3965266048908234,2.3750035762786865,3.05025178194046,1,
HRP,"[15,15]",0.0024105199633342738,0.0015,0.023398113777431357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35782721592531785,1.4409691393375397,3.3459277153015137,4.1552733182907104,1,
HRP,"[15,16]",0.0024105199633342738,0.0015,0.01671293841245097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05782094847509017,1.226753979921341,1.7996388673782349,1.9452760815620422,1,
HRP,"[15,17]",0.0024105199633342738,0.0015,0.011937813151750694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245625730219179,1.4262090027332306,1.8199948072433472,1.9890210330486298,1,
HRP,"[15,18]",0.0024105199633342738,0.0015,0.00852700939410764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005189627892441051,1.6540935635566711,2.94797420501709,4.262861490249634,1,
HRP,"[15,19]",0.0024105199633342738,0.0015,0.006090720995791171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012745402131753833,2.1524558067321777,3.3547160625457764,4.149412751197815,1,
HRP,"[15,20]",0.0024105199633342738,0.0015,0.004350514996993694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013340663300395428,2.1668514013290405,3.244694232940674,3.621416389942169,1,
HRP,"[15,21]",0.0024105199633342738,0.0015,0.003107510712138353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028605682774126895,2.5570582151412964,3.193352699279785,3.40427964925766,1,
HRP,"[15,22]",0.0024105199633342738,0.0015,0.0022196505086702523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01828163296907672,2.240261435508728,2.993113398551941,3.495942711830139,1,
HRP,"[15,23]",0.0024105199633342738,0.0015,0.0015854646490501803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49571150876701864,1.189996212720871,1.4958053231239319,1.85307377576828,1,
TMB,"[0,0]",0.05,0.001575,3.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044229038501353,0.6296933889389038,0.6504672765731812,0.6686229109764099,1,
TMB,"[0,1]",0.05,0.001575,2.6035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3986707642206494,0.6448234617710114,0.6638882756233215,0.6870904564857483,1,
TMB,"[0,2]",0.05,0.001575,1.8596938775510206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3562520052848117,0.6316956877708435,0.6612915992736816,0.6923815310001373,1,
TMB,"[0,3]",0.05,0.001575,1.3283527696793005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13051309261504462,0.6715412139892578,0.6928223371505737,0.7144409418106079,1,
TMB,"[0,4]",0.05,0.001575,0.9488234069137861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12302621093406893,0.6261094212532043,0.6440719962120056,0.6621260643005371,1,
TMB,"[0,5]",0.05,0.001575,0.6777310049384186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02070203793283371,0.5803234577178955,0.60980623960495,0.6399470865726471,1,
TMB,"[0,6]",0.05,0.001575,0.48409357495601335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05595834339814177,0.682228296995163,0.7087856531143188,0.728157639503479,1,
TMB,"[0,7]",0.05,0.001575,0.345781124968581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498372912406921,0.5726027488708496,0.606881856918335,1,
TMB,"[0,8]",0.05,0.001575,0.24698651783470071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006396184020105875,0.5579180717468262,0.5955761671066284,0.637749969959259,1,
TMB,"[0,9]",0.05,0.001575,0.1764189413105005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7830734920952342e-05,0.7457619905471802,0.7855858206748962,0.8260963559150696,1,
TMB,"[0,10]",0.05,0.001575,0.12601352950750036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012531361669316078,0.6128976941108704,0.8588224649429321,1.0973636507987976,1,
TMB,"[0,11]",0.05,0.001575,0.09000966393392884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6244718134403229,0.8291723132133484,1.2321434020996094,1,
